#OTU ID	Blank2	Blank3	NTC1	NTC2	R1	R10	R11	R12	R13	R14	R15	R16	R2	R3	R4	R5	R6	R7	R8	R9	taxonomy
ae8b96581130d1d3f0a7d99cf941feef	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000687975
92ff95128b510fdb4d2c8ac9e7b2ad61	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae
5c4ca514902dca5f3f490f8be38fbbf5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae
7cd8e3cb15f7584e18442d2d3501bbb4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A144
1028d9faf0ea2e351192b1e850c2f56e	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G
66d0d701eb7345b2737c58c153f2b247	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
8de8e35756048a4f7bbd7ccf989fcd33	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio
24004ade633ae5796ddd48e8eaa795c9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum
8fcd220edfed7b545267b2dee8419e88	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900547755
98acfef874e7a82d0c13ec62f1c7fa73	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia
03606db67bb64ad9cd0a06c9fee29fcb	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA1195;s__UBA1195 sp902774175
00269cd051a5ac7aec39df18f167013b	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bdellovibrionota;c__UBA2361;o__UBA2361;f__JAGFJO01;g__JAGFJO01;s__JAGFJO01 sp024102635
5101edf38a10d2dac75328839b27f719	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Avispirillum;s__Avispirillum sp011957885
bf37cf8d8b3acc2f7fbd090123d0509b	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__SFMI01;s__SFMI01 sp902764185
0a8f5237558a75e38ce5d36d89fc3f50	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D
1924b0e890c27f3c085fb4f7715b477b	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria
480e031c9f05435c1e5ec98f9303f328	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus
b9ac08a88d5e9e92070daf698db01f58	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
8b6530f73d6b437013af938ee0713580	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum sp002892395
b1aa69649c3be6e28a3c4a8f96e215c6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156;g__MGBC122484;s__MGBC122484 sp910577395
cab85feb21b3d8e18f13342bb4c7278e	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__RUG844;g__JAAXUU01;s__JAAXUU01 sp013335845
211f177e36999b5a7cc944ba39e4b815	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus
7e150bda849c22071e62c1b3b39fb300	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900167895
ebda330be01b4c7c4d18fc647bfaf2e1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria
f04a8ab256e7a82d6671f4e88c7c9863	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Avigastranaerophilus;s__Avigastranaerophilus sp944323535
83f4db0fc8e3abf22f1008e0957478b6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG740
0df26993819127d3caa7b45e78fc1c52	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__UBA588;s__UBA588 sp002509085
9786fae4ac5e68bd258b0971979de06b	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis
2acbbf97d914df6a03ba2764a6e3b9e2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Aphodosoma;s__Aphodosoma sp944322025
957e34f0b86a1aa01152d4079148ee40	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia
eac43b22781026e9830087da8b95abb4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp910576545
2dacd7fffe61857e67c6b47353a1a56a	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660
64be38d15225dbceb7bc5e5dba5f2d91	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900321005
42b5b01ecddc83da6a2d3fb425c982a6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
2f4380b3f6a3742ba0795b240259400d	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
ecf0029369b4a0eddad7fede9399b921	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Suttonella indologenes
81dd8bdd8a2de656639f0611f1d1bfca	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
450587a2cc86133455df620fbbce5a19	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RUG695;s__RUG695 sp017434455
3e9926b0a51154dd31c3cb1c8b2ff2b7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae
6d15f4a2a9f4f5fc53170b5294ab378f	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Firm-16;s__Firm-16 sp001604185
79a71c9ac0d2f7f1a98538b499ccf6ff	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
ed8af7d5c56f2df24b2e20a1dedd329f	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides
63ef1745dc65fad763f2f434ee39701f	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
86efb917ffbddf5041763bf32acbb6eb	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A
1030f18ec1c231043abead5e7c3ac109	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus
1fab59bdb62a89761770a38631ff4747	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508
ae884e184f7ab08d0119e313eadf1e5c	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16
64e0bbdbee09ac5d03b4a0937f844833	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
3980272a43ec5a71339da567f0487f7c	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Mesosutterella
4f964f496982700944334f1a09f8526c	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
b7fe2c280bac827fa00506e9e83f6083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058
5cef630a69c69719ede48fe64eab452d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA3824;g__UBA3824;s__UBA3824 sp017962175
0d14affa2c7f69b395abd6e3f41a5f5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Denitrobacterium;s__Denitrobacterium detoxificans
551372f06bae9a644085b79f1c011d9e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae
29b50957338e5ed41d246159f2e4df6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria
69e2422f6205d329714b9a517ddd55bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Levilinea;s__Levilinea saccharolytica
1b689b30dd7183f323c2bf136047a884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
f754c468889fb1fac00d10fe2c3fa034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp017479675
2623c4e01034c365f675e3b1d335342a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900143055
788f1ccbb8346de016cf33eba26b140e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
c2de5789715eaaf2aad056839e578a20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae
6eb279d6eec390c3fe6b14679daf08c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__UBA721
557b3b2eee4d8a5380721313b70f7258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Mesosutterella
e29533c92a7c64f5812741e6e301de46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales
dbec44431531f4e01fcfea1d37864585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932
09fbe41e501d141b8c2e58590439346f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
a55773446215d5e3fa5df73b77397967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660
60bd3ba8e2b32bb3763c8a50a8dea9b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__Anaerofustis
65cac4b279573590462e8e12c0b73359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B
cc83de9111f27551c1922a17910a432f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Pseudobutyricicoccus
f5700ca491c59ce07e53f3ffc4614335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902801885
a6bada67a31ac851159b43f560e3cf8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312;g__Merdousia
4b601112ffd5e4d11f3a2495bf59e47b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067
25e7a6320c4cd1aa2ffaf214c919a659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp902799665
6ddcd1d981c995651245138ac603409e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QALW01;g__UMGS1338;s__UMGS1338 sp900550805
ac43cc73aefcb1ad0f852f02aa4a4e69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria
97c3c7c4e5ce46f4fd03944e3f6f90a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum;s__Stomatobaculum sp002892395
a4310303a4e67a0710bee9d6b22a28d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Gottschalkiaceae
4f9baf1dcec4106fb1340963f387f565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
1e44d8ba179338ba9750a24ec2531495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia
231dbff3e6b4a589fdab197a8dce8348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
8e84cdc497d5d6ef85d658920e3716bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp902765005
42c06f6710f99bfdc8035facbdc1900c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella massiliensis
c28d7e652838815db70d8f2fa09e1d13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAAFZY01
d912ae007d74401bc5e8e4ef31afbae9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Gottschalkiaceae;g__Gottschalkia_A;s__Gottschalkia_A purinilytica
69132d828620a1d1753c3e24653699f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia
52d5d280a75b9dcb5a294bd7d5e39479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia
17714be978ea825dbda1d70a2379dd09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia
73385794e0075f1cf13f8143a129f32f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria
8cd2392d15ed439e8e824c6f9ac9b6ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia
f409994c7d43e8a0c4ac38497f9b22a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067
9ac35b9e9e7e3a9251d2e98100a77846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Denitrobacterium;s__Denitrobacterium detoxificans
2a55778c9498cabfc1ae5dd4f4d5e285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
c843264b157b2234df8b6838f95ba5fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_A;g__Duodenibacillus;s__Duodenibacillus sp900542805
0b519c1431bf637cf640fd2abc07b351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ec9a4d05d752dfbe8b3d4a35ace05a1f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bryantii
c19ed9eff545e027cf08006a80325d8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
ea197c7a12055413afd04a2b758e4e79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Avigastranaerophilus;s__Avigastranaerophilus sp944323535
916ea3584a6a8e7f43fb8016c33edef0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
19af93d14d6686be0ef887dc6a6f974e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rs-D84;f__CACZYB01;g__CACZYB01
6da48d281f52a4ea3ab54d8b25f1e3fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Baileyella;s__Baileyella timonense
363e1db5e36d5facdd43f13890bd2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000703065
746a919fce5fd453d984c65d9af8a9a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
5dde0d8d0dcf31c6f714c2501326c310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900321005
04f84fc40cd6f042c402bc0a04bbb008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria
2661a6b519d0cc130e9baea21005b076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__RUG740
ed88398e073521aaf924d6f1dc0487da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__LD1-PB3_B;f__Lenti-01;g__Lenti-01
c29b156c472cebe9aa8c726db9133f63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria
8101d1e545b192b3d4e40826e305dab2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp001543395
81ad79f152bb1207316a352a40b93216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QALW01;g__UMGS1338;s__UMGS1338 sp900550805
e544c5317626140f49ef8ac8cfc6ab43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae
d599c97d28b36909556eb57d3c3b03dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E
e21037d2ffb36eb06087cf3fa20818f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp016291595
8aaf45b24a26cc53a33336132f5d9231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp017447875
90bfb3493b2ceeb91ee81d43dc183f8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ec6d399f7ebc0ba0f58f3244722e6622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Bacillota_A;c__Clostridia
a43d282d218239bb0a1a51df6d0181cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067
fdc1b05be3a3683021306fd1bdf2f20b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D
